@relation IBM-HR-Employee-Attrition_preprocess-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C36-Llast-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C36-Llast-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.supervised.instance.SMOTE-C0-K5-P120.0-S1

@attribute Age numeric
@attribute BusinessTravel {Travel_Rarely,Travel_Frequently,Non-Travel}
@attribute DailyRate numeric
@attribute Department {Sales,'Research & Development','Human Resources'}
@attribute DistanceFromHome numeric
@attribute Education numeric
@attribute EducationField {'Life Sciences',Other,Medical,Marketing,'Technical Degree','Human Resources'}
@attribute EmployeeCount numeric
@attribute EmployeeNumber numeric
@attribute EnvironmentSatisfaction numeric
@attribute Gender {Female,Male}
@attribute HourlyRate numeric
@attribute JobInvolvement numeric
@attribute JobLevel numeric
@attribute JobRole {'Sales Executive','Research Scientist','Laboratory Technician','Manufacturing Director','Healthcare Representative',Manager,'Sales Representative','Research Director','Human Resources'}
@attribute JobSatisfaction numeric
@attribute MaritalStatus {Single,Married,Divorced}
@attribute MonthlyIncome numeric
@attribute MonthlyRate numeric
@attribute NumCompaniesWorked numeric
@attribute Over18 {Y}
@attribute OverTime {Yes,No}
@attribute PercentSalaryHike numeric
@attribute PerformanceRating numeric
@attribute RelationshipSatisfaction numeric
@attribute StandardHours numeric
@attribute StockOptionLevel numeric
@attribute TotalWorkingYears numeric
@attribute TrainingTimesLastYear numeric
@attribute WorkLifeBalance numeric
@attribute YearsAtCompany numeric
@attribute YearsInCurrentRole numeric
@attribute YearsSinceLastPromotion numeric
@attribute YearsWithCurrManager numeric
@attribute Class_Attrition {Yes,No}

@data
42,Travel_Rarely,933,'Research & Development',29,3,'Life Sciences',1,836,2,Male,98,3,2,'Manufacturing Director',2,Married,4434,11806,1,Y,No,13,3,4,80,1,10,3,2,9,8,7,8,No
42,Travel_Frequently,1271,'Research & Development',2,1,Medical,1,875,2,Male,35,3,1,'Research Scientist',4,Single,2515,9068,5,Y,Yes,14,3,4,80,0,8,2,3,2,1,2,2,No
42,Travel_Rarely,1265,'Research & Development',3,3,'Life Sciences',1,894,3,Female,95,4,2,'Laboratory Technician',4,Married,5231,23726,2,Y,Yes,13,3,2,80,1,17,1,2,5,3,1,3,No
42,Travel_Rarely,462,Sales,14,2,Medical,1,936,3,Female,68,2,2,'Sales Executive',3,Single,6244,7824,7,Y,No,17,3,1,80,0,10,6,3,5,4,0,3,No
42,Travel_Rarely,265,Sales,5,2,Marketing,1,1029,4,Male,90,3,5,Manager,3,Married,18303,7770,6,Y,No,13,3,2,80,0,21,3,4,1,0,0,0,No
42,Travel_Rarely,188,'Research & Development',29,3,Medical,1,1148,2,Male,56,1,2,'Laboratory Technician',4,Single,4272,9558,4,Y,No,19,3,1,80,0,16,3,3,1,0,0,0,No
42,Travel_Rarely,647,Sales,4,4,Marketing,1,1171,2,Male,45,3,2,'Sales Executive',1,Single,5155,2253,7,Y,No,13,3,4,80,0,9,3,4,6,4,1,5,No
42,Non-Travel,179,'Human Resources',2,5,Medical,1,1231,4,Male,79,4,2,'Human Resources',1,Married,6272,12858,7,Y,No,16,3,1,80,1,10,3,4,4,3,0,3,No
42,Travel_Frequently,458,'Research & Development',26,5,Medical,1,1242,1,Female,60,3,3,'Research Director',1,Married,13191,23281,3,Y,Yes,17,3,3,80,0,20,6,3,1,0,0,0,No
42,Travel_Rarely,603,'Research & Development',7,4,Medical,1,1292,2,Female,78,4,2,'Research Scientist',2,Married,2372,5628,6,Y,Yes,16,3,4,80,0,18,2,3,1,0,0,0,No
42,Non-Travel,495,'Research & Development',2,1,'Life Sciences',1,1334,3,Male,37,3,4,Manager,3,Married,17861,26582,0,Y,Yes,13,3,4,80,0,21,3,2,20,8,2,10,No
42,Travel_Rarely,1147,'Human Resources',10,3,'Human Resources',1,1408,3,Female,31,3,4,Manager,1,Married,16799,16616,0,Y,No,14,3,3,80,1,21,5,3,20,7,0,9,No
42,Travel_Frequently,748,'Research & Development',9,2,Medical,1,1480,1,Female,74,3,1,'Laboratory Technician',4,Single,3673,16458,1,Y,No,13,3,3,80,0,12,3,3,12,9,5,8,No
42,Travel_Rarely,1210,'Research & Development',2,3,Medical,1,1542,3,Male,68,2,1,'Laboratory Technician',2,Married,4841,24052,4,Y,No,14,3,2,80,1,4,3,3,1,0,0,0,No
42,Travel_Rarely,1128,'Research & Development',13,3,Medical,1,1803,2,Male,95,4,2,'Healthcare Representative',1,Married,5538,5696,5,Y,No,18,3,3,80,2,10,2,2,0,0,0,0,No
42,Travel_Rarely,1142,'Research & Development',8,3,'Life Sciences',1,1860,4,Male,81,3,1,'Laboratory Technician',3,Single,3968,13624,4,Y,No,13,3,4,80,0,8,3,3,0,0,0,0,No
42,Travel_Rarely,1396,'Research & Development',6,3,Medical,1,1911,3,Male,83,3,3,'Research Director',1,Married,13348,14842,9,Y,No,13,3,2,80,1,18,3,4,13,7,5,7,No
42,Travel_Rarely,419,Sales,12,4,Marketing,1,1943,2,Male,77,3,2,'Sales Executive',4,Divorced,5087,2900,3,Y,Yes,12,3,3,80,2,14,4,3,0,0,0,0,No
42,Non-Travel,335,'Research & Development',23,2,'Life Sciences',1,1976,4,Male,37,2,2,'Research Scientist',3,Single,4332,14811,1,Y,No,12,3,4,80,0,20,2,3,20,9,3,7,No
42,Travel_Rarely,557,'Research & Development',18,4,'Life Sciences',1,1998,4,Male,35,3,2,'Research Scientist',1,Divorced,5410,11189,6,Y,Yes,17,3,3,80,1,9,3,2,4,3,1,2,No
42,Travel_Rarely,300,'Research & Development',2,3,'Life Sciences',1,2031,1,Male,56,3,5,Manager,3,Married,18880,17312,5,Y,No,11,3,1,80,0,24,2,2,22,6,4,14,No
43,Travel_Rarely,1273,'Research & Development',2,2,Medical,1,46,4,Female,72,4,1,'Research Scientist',3,Divorced,2645,21923,1,Y,No,12,3,4,80,2,6,3,2,5,3,1,4,No
43,Travel_Frequently,394,Sales,26,2,'Life Sciences',1,158,3,Male,92,3,4,Manager,4,Married,16959,19494,1,Y,Yes,12,3,4,80,2,25,3,4,25,12,4,12,No
43,Travel_Frequently,957,'Research & Development',28,3,Medical,1,171,2,Female,72,4,1,'Research Scientist',3,Single,4739,16090,4,Y,No,12,3,4,80,0,18,2,3,3,2,1,2,No
43,Non-Travel,1344,'Research & Development',7,3,Medical,1,262,4,Male,37,4,1,'Research Scientist',4,Divorced,2089,5228,4,Y,No,14,3,4,80,3,7,3,4,5,4,2,2,No
43,Travel_Frequently,185,'Research & Development',10,4,'Life Sciences',1,430,3,Female,33,3,1,'Laboratory Technician',4,Single,2455,10675,0,Y,No,19,3,1,80,0,9,5,3,8,7,1,7,No
43,Travel_Frequently,559,'Research & Development',10,4,'Life Sciences',1,448,3,Female,82,2,2,'Laboratory Technician',3,Divorced,5257,6227,1,Y,No,11,3,2,80,1,9,3,4,9,7,0,0,No
43,Travel_Rarely,1001,'Research & Development',7,3,'Life Sciences',1,451,3,Female,43,3,3,'Healthcare Representative',1,Married,9985,9262,8,Y,No,16,3,1,80,1,10,1,2,1,0,0,0,No
43,Travel_Rarely,982,'Research & Development',12,3,'Life Sciences',1,520,1,Male,59,2,4,'Research Director',2,Divorced,14336,4345,1,Y,No,11,3,3,80,1,25,3,3,25,10,3,9,No
43,Travel_Rarely,1473,'Research & Development',8,4,Other,1,526,3,Female,74,3,2,'Healthcare Representative',3,Divorced,4522,2227,4,Y,Yes,14,3,4,80,0,8,3,3,5,2,0,2,No
43,Travel_Rarely,782,'Research & Development',6,4,Other,1,661,2,Male,50,2,4,'Research Director',4,Divorced,16627,2671,4,Y,Yes,14,3,3,80,1,21,3,2,1,0,0,0,No
43,Travel_Frequently,1001,'Research & Development',9,5,Medical,1,663,4,Male,72,3,2,'Laboratory Technician',3,Divorced,5679,19627,3,Y,Yes,13,3,2,80,1,10,3,3,8,7,4,7,No
43,Travel_Frequently,775,Sales,15,3,'Life Sciences',1,754,4,Male,47,2,2,'Sales Executive',4,Married,6804,23683,3,Y,No,18,3,3,80,1,7,5,3,2,2,2,2,No
43,Travel_Frequently,422,'Research & Development',1,3,'Life Sciences',1,902,4,Female,33,3,2,'Healthcare Representative',4,Married,5562,21782,4,Y,No,13,3,2,80,1,12,2,2,5,2,2,2,No
43,Travel_Rarely,415,Sales,25,3,Medical,1,1076,3,Male,79,2,3,'Sales Executive',4,Divorced,10798,5268,5,Y,No,13,3,3,80,1,18,5,3,1,0,0,0,No
43,Travel_Frequently,1082,'Research & Development',27,3,'Life Sciences',1,1126,3,Female,83,3,3,'Manufacturing Director',1,Married,10820,11535,8,Y,No,11,3,3,80,1,18,1,3,8,7,0,1,No
43,Travel_Rarely,1372,Sales,9,3,Marketing,1,1188,1,Female,85,1,2,'Sales Executive',3,Single,5346,9489,8,Y,No,13,3,2,80,0,7,2,2,4,3,1,3,Yes
43,Travel_Rarely,920,'Research & Development',3,3,'Life Sciences',1,1255,3,Male,96,1,5,'Research Director',4,Married,19740,18625,3,Y,No,14,3,2,80,1,25,2,3,8,7,0,7,No
43,Travel_Rarely,930,'Research & Development',6,3,Medical,1,1402,1,Female,73,2,2,'Research Scientist',3,Single,4081,20003,1,Y,Yes,14,3,1,80,0,20,3,1,20,7,1,8,No
43,Travel_Rarely,990,'Research & Development',27,3,'Technical Degree',1,1599,4,Male,87,4,1,'Laboratory Technician',2,Divorced,4876,5855,5,Y,No,12,3,3,80,1,8,0,3,6,4,0,2,No
43,Travel_Rarely,1179,Sales,2,3,Medical,1,1706,4,Male,73,3,2,'Sales Executive',4,Married,7847,6069,1,Y,Yes,17,3,1,80,1,10,3,3,10,9,8,8,No
43,Travel_Frequently,807,'Research & Development',17,3,'Technical Degree',1,1767,3,Male,38,2,1,'Research Scientist',3,Married,2437,15587,9,Y,Yes,16,3,4,80,1,6,4,3,1,0,0,0,Yes
43,Travel_Rarely,244,'Human Resources',2,3,'Life Sciences',1,1778,2,Male,97,3,1,'Human Resources',4,Single,3539,5033,0,Y,No,13,3,2,80,0,10,5,3,9,7,1,8,No
43,Non-Travel,343,'Research & Development',9,3,'Life Sciences',1,1813,1,Male,52,3,1,'Research Scientist',3,Single,2438,24978,4,Y,No,13,3,3,80,0,7,2,2,3,2,1,2,No
43,Travel_Rarely,823,'Research & Development',6,3,Medical,1,1866,1,Female,81,2,5,Manager,3,Married,19392,22539,7,Y,No,13,3,4,80,0,21,2,3,16,12,6,14,No
43,Travel_Rarely,574,'Research & Development',11,3,'Life Sciences',1,1971,1,Male,30,3,3,'Healthcare Representative',3,Married,7510,16873,1,Y,No,17,3,2,80,1,10,1,3,10,9,0,9,No
44,Travel_Rarely,477,'Research & Development',7,4,Medical,1,36,1,Female,42,2,3,'Healthcare Representative',4,Married,10248,2094,3,Y,No,14,3,4,80,1,24,4,3,22,6,5,17,No
44,Travel_Rarely,1459,'Research & Development',10,4,Other,1,40,4,Male,41,3,2,'Healthcare Representative',4,Married,6465,19121,2,Y,Yes,13,3,4,80,0,9,5,4,4,2,1,3,No
44,Non-Travel,489,'Research & Development',23,3,Medical,1,132,2,Male,67,3,2,'Laboratory Technician',2,Married,2042,25043,4,Y,No,12,3,3,80,1,17,3,4,3,2,1,2,No
44,Travel_Rarely,1112,'Human Resources',1,4,'Life Sciences',1,665,1,Female,50,2,2,'Human Resources',3,Single,5985,26894,4,Y,No,11,3,2,80,0,10,1,4,2,2,0,2,No
44,Travel_Rarely,1315,'Research & Development',3,4,Other,1,671,4,Male,35,3,5,Manager,4,Married,19513,9358,4,Y,Yes,12,3,1,80,1,26,2,4,2,2,0,1,No
44,Non-Travel,381,'Research & Development',24,3,Medical,1,744,1,Male,49,1,1,'Laboratory Technician',3,Single,3708,2104,2,Y,No,14,3,3,80,0,9,5,3,5,2,1,4,No
44,Travel_Rarely,625,'Research & Development',4,3,Medical,1,852,4,Male,50,3,2,'Healthcare Representative',2,Single,5933,5197,9,Y,No,12,3,4,80,0,10,2,2,5,2,2,3,No
44,Travel_Rarely,661,'Research & Development',9,2,'Life Sciences',1,913,2,Male,61,3,1,'Research Scientist',1,Married,2559,7508,1,Y,Yes,13,3,4,80,0,8,0,3,8,7,7,1,No
44,Travel_Rarely,1448,Sales,28,3,Medical,1,1039,4,Female,53,4,4,'Sales Executive',4,Married,13320,11737,3,Y,Yes,18,3,3,80,1,23,2,3,12,11,11,11,No
44,Travel_Rarely,1376,'Human Resources',1,2,Medical,1,1098,2,Male,91,2,3,'Human Resources',1,Married,10482,2326,9,Y,No,14,3,4,80,1,24,1,3,20,6,3,6,Yes
44,Travel_Rarely,1097,'Research & Development',10,4,'Life Sciences',1,1200,3,Male,96,3,1,'Research Scientist',3,Single,2936,10826,1,Y,Yes,11,3,3,80,0,6,4,3,6,4,0,2,Yes
44,Non-Travel,111,'Research & Development',17,3,'Life Sciences',1,1206,4,Male,74,1,1,'Research Scientist',3,Single,2290,4279,2,Y,No,13,3,4,80,0,6,3,3,0,0,0,0,No
44,Travel_Rarely,1117,'Research & Development',2,1,'Life Sciences',1,1246,1,Female,72,4,1,'Research Scientist',4,Married,2011,19982,1,Y,No,13,3,4,80,1,10,5,3,10,5,7,7,No
44,Travel_Rarely,1099,Sales,5,3,Marketing,1,1267,2,Male,88,3,5,Manager,2,Married,18213,8751,7,Y,No,11,3,3,80,1,26,5,3,22,9,3,10,No
44,Travel_Rarely,621,'Research & Development',15,3,Medical,1,1295,1,Female,73,3,3,'Healthcare Representative',4,Married,7978,14075,1,Y,No,11,3,4,80,1,10,2,3,10,7,0,5,Yes
44,Travel_Rarely,935,'Research & Development',3,3,'Life Sciences',1,1333,1,Male,89,3,1,'Laboratory Technician',1,Married,2362,14669,4,Y,No,12,3,3,80,0,10,4,4,3,2,1,2,Yes
44,Non-Travel,981,'Research & Development',5,3,'Life Sciences',1,1471,3,Male,90,2,1,'Laboratory Technician',3,Single,3162,7973,3,Y,No,14,3,4,80,0,7,5,3,5,2,0,3,No
44,Travel_Rarely,1467,'Research & Development',20,3,'Life Sciences',1,1475,4,Male,49,3,1,'Research Scientist',2,Single,3420,21158,1,Y,No,13,3,3,80,0,6,3,2,5,2,1,3,No
44,Travel_Frequently,383,Sales,1,5,Marketing,1,1481,1,Female,79,3,2,'Sales Executive',3,Married,4768,9282,7,Y,No,12,3,3,80,1,11,4,2,1,0,0,0,No
44,Travel_Frequently,1193,'Research & Development',2,1,Medical,1,1496,2,Male,86,3,3,'Manufacturing Director',3,Single,10209,19719,5,Y,Yes,18,3,2,80,0,16,2,2,2,2,2,2,No
44,Travel_Rarely,1313,'Research & Development',7,3,Medical,1,1608,2,Female,31,3,5,'Research Director',4,Divorced,19049,3549,0,Y,Yes,14,3,4,80,1,23,4,2,22,7,1,10,No
44,Travel_Frequently,602,'Human Resources',1,5,'Human Resources',1,1642,1,Male,37,3,2,'Human Resources',4,Married,5743,10503,4,Y,Yes,11,3,3,80,0,14,3,3,10,7,0,2,No
44,Travel_Rarely,528,'Human Resources',1,3,'Life Sciences',1,1683,3,Female,44,3,1,'Human Resources',4,Divorced,3195,4167,4,Y,Yes,18,3,1,80,3,8,2,3,2,2,2,2,No
44,Travel_Rarely,921,'Research & Development',2,3,'Life Sciences',1,1703,3,Female,96,4,3,'Healthcare Representative',4,Married,7879,14810,1,Y,Yes,19,3,2,80,1,9,2,3,8,7,6,7,No
44,Travel_Frequently,429,'Research & Development',1,2,Medical,1,1792,3,Male,99,3,1,'Research Scientist',2,Divorced,2342,11092,1,Y,Yes,12,3,3,80,3,6,2,2,5,3,2,3,Yes
44,Travel_Rarely,170,'Research & Development',1,4,'Life Sciences',1,1903,2,Male,78,4,2,'Healthcare Representative',1,Married,5033,9364,2,Y,No,15,3,4,80,1,10,5,3,2,0,2,2,No
44,Travel_Rarely,1037,'Research & Development',1,3,Medical,1,2020,2,Male,42,3,1,'Research Scientist',4,Single,2436,13422,6,Y,Yes,12,3,3,80,0,6,2,3,4,3,1,2,No
45,Travel_Rarely,1339,'Research & Development',7,3,'Life Sciences',1,86,2,Male,59,3,3,'Research Scientist',1,Divorced,9724,18787,2,Y,No,17,3,3,80,1,25,2,3,1,0,0,0,No
45,Travel_Rarely,193,'Research & Development',6,4,Other,1,101,4,Male,52,3,3,'Research Director',1,Married,13245,15067,4,Y,Yes,14,3,2,80,0,17,3,4,0,0,0,0,No
45,Travel_Rarely,1316,'Research & Development',29,3,Medical,1,192,3,Male,83,3,1,'Research Scientist',4,Single,3452,9752,5,Y,No,13,3,2,80,0,9,2,2,6,5,0,3,No
45,Travel_Rarely,194,'Research & Development',9,3,'Life Sciences',1,206,2,Male,60,3,2,'Laboratory Technician',2,Divorced,2348,10901,8,Y,No,18,3,3,80,1,20,2,1,17,9,0,15,No
45,Travel_Rarely,1268,Sales,4,2,'Life Sciences',1,240,3,Female,30,3,2,'Sales Executive',1,Divorced,5006,6319,4,Y,Yes,11,3,1,80,1,9,3,4,5,4,0,3,No
45,Non-Travel,1052,Sales,6,3,Medical,1,302,4,Female,57,2,3,'Sales Executive',4,Single,8865,16840,6,Y,No,12,3,4,80,0,23,2,3,19,7,12,8,No
45,Travel_Rarely,252,'Research & Development',1,3,Other,1,336,3,Male,70,4,5,Manager,4,Married,19202,15970,0,Y,No,11,3,3,80,1,25,2,3,24,0,1,7,No
45,Travel_Frequently,1199,'Research & Development',7,4,'Life Sciences',1,341,1,Male,77,4,2,'Manufacturing Director',3,Married,6434,5118,4,Y,No,17,3,4,80,1,9,1,3,3,2,0,2,No
45,Travel_Rarely,1385,'Research & Development',20,2,Medical,1,372,3,Male,79,3,4,'Healthcare Representative',4,Married,13496,7501,0,Y,Yes,14,3,2,80,0,21,2,3,20,7,4,10,No
45,Travel_Frequently,1249,'Research & Development',7,3,'Life Sciences',1,425,1,Male,97,3,3,'Laboratory Technician',1,Divorced,5210,20308,1,Y,No,18,3,1,80,1,24,2,3,24,9,9,11,No
45,Travel_Rarely,549,'Research & Development',8,4,Other,1,452,4,Male,75,3,2,'Research Scientist',4,Married,3697,9278,9,Y,No,14,3,1,80,2,12,3,3,10,9,9,8,No
45,Travel_Rarely,561,Sales,2,3,Other,1,606,4,Male,61,3,2,'Sales Executive',2,Married,4805,16177,0,Y,No,19,3,2,80,1,9,3,4,8,7,3,7,No
45,Travel_Frequently,306,Sales,26,4,'Life Sciences',1,684,1,Female,100,3,2,'Sales Executive',1,Married,4286,5630,2,Y,No,14,3,4,80,2,5,4,3,1,1,0,0,Yes
45,Travel_Rarely,954,Sales,2,2,'Technical Degree',1,783,2,Male,46,1,2,'Sales Representative',3,Single,6632,12388,0,Y,No,13,3,1,80,0,9,3,3,8,7,3,1,No
45,Travel_Rarely,252,'Research & Development',2,3,'Life Sciences',1,834,2,Female,95,2,1,'Research Scientist',3,Single,2274,6153,1,Y,No,14,3,4,80,0,1,3,3,1,0,0,0,No
45,Travel_Rarely,930,Sales,9,3,Marketing,1,864,4,Male,74,3,3,'Sales Executive',1,Divorced,10761,19239,4,Y,Yes,12,3,3,80,1,18,2,3,5,4,0,2,No
45,Non-Travel,805,'Research & Development',4,2,'Life Sciences',1,972,3,Male,57,3,2,'Laboratory Technician',2,Married,4447,23163,1,Y,No,12,3,2,80,0,9,5,2,9,7,0,8,No
45,Travel_Rarely,974,'Research & Development',1,4,Medical,1,996,4,Female,91,3,1,'Laboratory Technician',4,Divorced,2270,11005,3,Y,No,14,3,4,80,2,8,2,3,5,3,0,2,No
45,Non-Travel,248,'Research & Development',23,2,'Life Sciences',1,1002,4,Male,42,3,2,'Laboratory Technician',1,Married,3633,14039,1,Y,Yes,15,3,3,80,1,9,2,3,9,8,0,8,No
45,Travel_Rarely,1234,Sales,11,2,'Life Sciences',1,1045,4,Female,90,3,4,Manager,4,Married,17650,5404,3,Y,No,13,3,2,80,1,26,4,4,9,3,1,1,No
45,Travel_Rarely,788,'Human Resources',24,4,Medical,1,1049,2,Male,36,3,1,'Human Resources',2,Single,2177,8318,1,Y,No,16,3,1,80,0,6,3,3,6,3,0,4,No
45,Non-Travel,1050,Sales,9,4,'Life Sciences',1,1117,2,Female,65,2,2,'Sales Executive',3,Married,5593,17970,1,Y,No,13,3,4,80,1,15,2,3,15,10,4,12,No
45,Travel_Rarely,1457,'Research & Development',7,3,Medical,1,1195,1,Female,83,3,1,'Research Scientist',3,Married,4477,20100,4,Y,Yes,19,3,3,80,1,7,2,2,3,2,0,2,No
45,Travel_Rarely,1449,Sales,2,3,Marketing,1,1277,1,Female,94,1,5,Manager,2,Single,18824,2493,2,Y,Yes,16,3,1,80,0,26,2,3,24,10,1,11,Yes
45,Travel_Rarely,1038,'Research & Development',20,3,Medical,1,1460,2,Male,95,1,3,'Healthcare Representative',1,Divorced,10851,19863,2,Y,Yes,18,3,2,80,1,24,2,3,7,7,0,7,No
45,Travel_Rarely,1448,'Research & Development',29,3,'Technical Degree',1,1465,2,Male,55,3,3,'Manufacturing Director',4,Married,9380,14720,4,Y,Yes,18,3,4,80,2,10,4,4,3,1,1,2,No
45,Travel_Rarely,538,'Research & Development',1,4,'Technical Degree',1,1553,1,Male,66,3,3,'Healthcare Representative',2,Divorced,7441,20933,1,Y,No,12,3,1,80,3,10,4,3,10,8,7,7,No
45,Travel_Rarely,1015,'Research & Development',5,5,Medical,1,1611,3,Female,50,1,2,'Laboratory Technician',1,Single,5769,23447,1,Y,Yes,14,3,1,80,0,10,3,3,10,7,1,4,No
45,Non-Travel,336,Sales,26,3,Marketing,1,1612,1,Male,52,2,2,'Sales Executive',1,Married,4385,24162,1,Y,No,15,3,1,80,1,10,2,3,10,7,4,5,No
45,Travel_Rarely,1329,'Research & Development',2,2,Other,1,1635,4,Female,59,2,2,'Manufacturing Director',4,Divorced,5770,5388,1,Y,No,19,3,1,80,2,10,3,3,10,7,3,9,No
45,Travel_Rarely,1005,'Research & Development',28,2,'Technical Degree',1,1719,4,Female,48,2,4,'Research Director',2,Single,16704,17119,1,Y,No,11,3,3,80,0,21,2,3,21,6,8,6,No
45,Travel_Rarely,556,'Research & Development',25,2,'Life Sciences',1,1888,2,Female,93,2,2,'Manufacturing Director',4,Married,5906,23888,0,Y,No,13,3,4,80,2,10,2,2,9,8,3,8,No
45,Travel_Frequently,1297,'Research & Development',1,4,Medical,1,1922,2,Male,44,3,2,'Healthcare Representative',3,Single,5399,14511,4,Y,No,12,3,3,80,0,12,3,3,4,2,0,3,No
45,Travel_Rarely,374,Sales,20,3,'Life Sciences',1,2046,4,Female,50,3,2,'Sales Executive',3,Single,4850,23333,8,Y,No,15,3,3,80,0,8,3,3,5,3,0,1,No
46,Travel_Rarely,705,Sales,2,4,Marketing,1,38,2,Female,83,3,5,Manager,1,Single,18947,22822,3,Y,No,12,3,4,80,0,22,2,2,2,2,2,1,No
46,Travel_Rarely,669,Sales,9,2,Medical,1,118,3,Male,64,2,3,'Sales Executive',4,Single,9619,13596,1,Y,No,16,3,4,80,0,9,3,3,9,8,4,7,Yes
46,Travel_Frequently,638,'Research & Development',1,3,Medical,1,124,3,Male,40,2,3,'Healthcare Representative',1,Married,10673,3142,2,Y,Yes,13,3,3,80,1,21,5,2,10,9,9,5,No
46,Travel_Rarely,644,'Research & Development',1,4,Medical,1,288,4,Male,97,3,3,'Healthcare Representative',1,Divorced,9396,12368,7,Y,No,16,3,3,80,1,17,3,3,4,2,0,3,No
46,Travel_Rarely,488,Sales,2,3,'Technical Degree',1,363,3,Female,75,1,4,Manager,2,Married,16872,14977,3,Y,Yes,12,3,2,80,1,28,2,2,7,7,7,7,No
46,Non-Travel,1144,'Research & Development',7,4,Medical,1,487,3,Female,30,3,2,'Manufacturing Director',3,Married,5258,16044,2,Y,No,14,3,3,80,0,7,2,4,1,0,0,0,No
46,Travel_Rarely,1485,'Research & Development',18,3,Medical,1,550,3,Female,87,3,2,'Manufacturing Director',3,Divorced,4810,26314,2,Y,No,14,3,3,80,1,19,5,2,10,7,0,8,No
46,Travel_Rarely,1009,'Research & Development',2,3,'Life Sciences',1,575,1,Male,51,3,4,'Research Director',3,Married,17861,2288,6,Y,No,13,3,3,80,0,26,2,1,3,2,0,1,No
46,Travel_Rarely,1125,Sales,10,3,Marketing,1,580,3,Female,94,2,3,'Sales Executive',4,Married,9071,11563,2,Y,Yes,19,3,3,80,1,15,3,3,3,2,1,2,No
46,Travel_Frequently,1034,'Research & Development',18,1,Medical,1,624,1,Female,86,3,3,'Healthcare Representative',3,Married,10527,8984,5,Y,No,11,3,4,80,0,28,3,2,2,2,1,2,No
46,Travel_Rarely,566,'Research & Development',7,2,Medical,1,1007,4,Male,75,3,3,'Manufacturing Director',3,Divorced,10845,24208,6,Y,No,13,3,2,80,1,13,3,3,8,7,0,7,No
46,Travel_Rarely,430,'Research & Development',1,4,Medical,1,1069,4,Male,40,3,5,'Research Director',4,Divorced,19627,21445,9,Y,No,17,3,4,80,2,23,0,3,2,2,2,2,No
46,Travel_Rarely,406,Sales,3,1,Marketing,1,1124,1,Male,52,3,4,Manager,3,Married,17465,15596,3,Y,No,12,3,4,80,1,23,3,3,12,9,4,9,No
46,Travel_Rarely,1450,'Research & Development',15,2,'Life Sciences',1,1217,4,Male,52,3,5,'Research Director',2,Married,19081,10849,5,Y,No,11,3,1,80,1,25,2,3,4,2,0,3,No
46,Travel_Rarely,150,'Research & Development',2,4,'Technical Degree',1,1228,4,Male,60,3,2,'Manufacturing Director',4,Divorced,7379,17433,2,Y,No,11,3,3,80,1,12,3,2,6,3,1,4,No
46,Travel_Rarely,168,Sales,4,2,Marketing,1,1280,4,Female,33,2,5,Manager,2,Married,18789,9946,2,Y,No,14,3,3,80,1,26,2,3,11,4,0,8,No
46,Travel_Rarely,991,'Human Resources',1,2,'Life Sciences',1,1314,4,Female,44,3,1,'Human Resources',1,Single,3423,22957,6,Y,No,12,3,3,80,0,10,3,4,7,6,5,7,No
46,Travel_Rarely,377,Sales,9,3,Marketing,1,1457,1,Male,52,3,3,'Sales Executive',4,Divorced,10096,15986,4,Y,No,11,3,1,80,1,28,1,4,7,7,4,3,Yes
46,Travel_Rarely,228,Sales,3,3,'Life Sciences',1,1527,3,Female,51,3,4,Manager,2,Married,16606,11380,8,Y,No,12,3,4,80,1,23,2,4,13,12,5,1,No
46,Travel_Rarely,563,Sales,1,4,'Life Sciences',1,1602,4,Male,56,4,4,Manager,1,Single,17567,3156,1,Y,No,15,3,2,80,0,27,5,1,26,0,0,12,No
46,Travel_Rarely,717,'Research & Development',13,4,'Life Sciences',1,1727,3,Male,34,3,2,'Healthcare Representative',2,Single,5562,9697,6,Y,No,14,3,4,80,0,19,3,3,10,7,0,9,No
46,Travel_Rarely,1277,Sales,2,3,'Life Sciences',1,1732,3,Male,74,3,3,'Sales Executive',4,Divorced,10368,5596,4,Y,Yes,12,3,2,80,1,13,5,2,10,6,0,3,No
46,Travel_Rarely,734,'Research & Development',2,4,Medical,1,1789,3,Male,46,3,5,'Research Director',4,Divorced,19328,14218,7,Y,Yes,17,3,3,80,1,24,3,3,2,1,2,2,No
46,Non-Travel,849,Sales,26,2,'Life Sciences',1,1801,2,Male,98,2,2,'Sales Executive',2,Single,7991,25166,8,Y,No,15,3,3,80,0,6,3,3,2,2,2,2,No
46,Travel_Rarely,706,'Research & Development',2,2,'Life Sciences',1,1857,4,Male,82,3,3,'Manufacturing Director',4,Divorced,8578,19989,3,Y,No,14,3,3,80,1,12,4,2,9,8,4,7,No
46,Travel_Rarely,1319,Sales,3,3,'Technical Degree',1,1863,1,Female,45,4,4,'Sales Executive',1,Divorced,13225,7739,2,Y,No,12,3,4,80,1,25,5,3,19,17,2,8,No
